[<8,23>,[16,20,28,37],[18,25,33,41,42],[18,25,32,34,37],[16,19,26,28,37],[18,25,32,36,42],[18,24,26,28,37],[16,19,27,34,37],[18,24,27,34,37],[16,19,27,36,42],[18,24,27,36,42],[18,25,29,31,41,42],[18,25,32,35,41,42],[17,22,31,41,42],[16,20,26,27,34,37],[18,25,33,35,34,37],[16,19,27,35,41,42],[18,24,27,35,41,42],[16,20,26,27,36,42],[18,25,33,35,36,42],[17,22,29,33,41,42],[17,21,25,33,41,42],[18,21,22,31,41,42],[16,20,28,34,36,42],[17,22,29,32,34,37],[17,21,25,32,34,37],[18,24,19,20,28,37],[16,20,26,27,35,41,42],[14,13,15,20,28,37],[17,21,25,32,36,42],[17,22,29,32,36,42]],
[<9,10>,[16,17],[19,24,21],[16,18,21],[20,26,24,21],[16,11,12],[19,24,18,17],[15,13,14,17],[19,27,32,29,22],[19,27,32,25,21],[19,24,25,29,22],[16,18,25,29,22],[16,14,10,12],[20,26,24,18,17],[15,13,14,18,21],[15,13,10,12],[19,27,35,31,22],[20,26,27,32,29,22],[20,26,27,32,25,21],[20,26,24,25,29,22],[20,28,34,32,29,22],[20,28,34,32,25,21],[19,27,35,33,25,21],[19,27,35,33,29,22],[15,13,10,11,17],[20,26,27,35,31,22],[20,28,34,27,24,21],[19,27,32,33,31,22],[19,27,36,41,31,22],[20,28,34,35,31,22],[19,24,18,11,12]],
[<9,11>,[19,24],[16,18],[20,26,24],[16,17,21],[19,27,32,25],[15,13,14,18],[20,26,27,32,25],[20,28,34,32,25],[19,27,35,33,25],[20,28,34,27,24],[16,11,12,21],[15,13,10,11,18],[20,26,27,35,33,25],[16,17,22,29,25],[15,13,14,17,21],[19,26,28,34,32,25],[19,27,36,41,33,25],[19,27,35,31,29,25],[20,28,34,35,33,25],[19,27,32,29,22,21],[15,9,7,8,14,18],[16,14,10,12,21],[15,13,10,12,21],[20,26,27,36,41,33,25],[20,26,27,35,31,29,25],[19,27,35,31,22,21],[15,9,5,6,14,18],[15,9,7,4,6,14,18],[20,26,27,32,29,22,21],[15,9,5,4,8,14,18]],
[<9,12>,[19],[20,26],[16,18,24],[20,28,34,27],[16,17,21,24],[16,18,25,32,27],[15,13,14,18,24],[20,28,34,32,25,24],[16,18,25,33,35,27],[20,28,37,42,36,27],[16,11,12,21,24],[16,17,21,25,32,27],[16,17,22,29,32,27],[15,13,10,11,18,24],[16,17,22,29,25,24],[15,13,14,17,21,24],[20,28,37,42,41,35,27],[16,18,25,32,34,28,26],[20,28,34,35,33,25,24],[16,18,25,33,41,36,27],[16,18,25,29,31,35,27],[16,17,22,31,35,27],[16,18,21,22,29,32,27],[15,9,7,8,14,18,24],[16,14,10,12,21,24],[15,13,10,12,21,24],[15,13,14,18,25,32,27],[16,17,21,25,33,35,27],[16,17,22,29,33,35,27],[15,9,5,6,14,18,24]],
[<9,13>,[20],[19,26],[16,18,24,26],[19,27,34,28],[16,17,21,24,26],[16,18,25,32,27,26],[15,13,14,18,24,26],[19,24,25,32,34,28],[16,18,25,32,34,28],[19,27,36,42,37,28],[16,18,24,27,34,28],[16,18,25,33,35,27,26],[19,27,35,41,42,37,28],[19,24,25,33,35,34,28],[16,11,12,21,24,26],[16,18,25,33,35,34,28],[16,17,21,25,32,27,26],[16,17,22,29,32,27,26],[15,13,10,11,18,24,26],[16,17,22,29,25,24,26],[15,13,14,17,21,24,26],[16,17,21,25,32,34,28],[16,17,22,29,32,34,28],[16,18,25,33,41,36,27,26],[16,18,25,29,31,35,27,26],[19,27,32,33,41,42,37,28],[16,17,22,31,35,27,26],[16,18,21,22,29,32,27,26],[19,24,25,33,41,42,37,28],[19,24,25,33,41,36,34,28]],
[<9,14>,[19,27,32,29],[19,24,25,29],[16,18,25,29],[16,17,22],[19,27,35,31],[20,26,27,32,29],[20,26,24,25,29],[19,24,21,22],[16,18,21,22],[20,28,34,32,29],[19,27,35,33,29],[20,26,27,35,31],[19,27,32,33,31],[19,27,36,41,31],[20,26,24,21,22],[20,28,34,35,31],[19,24,25,33,31],[16,18,25,33,31],[20,26,27,35,33,29],[16,17,21,25,29],[19,26,28,34,32,29],[19,27,36,41,33,29],[20,28,34,35,33,29],[20,26,27,32,33,31],[19,27,35,40,39,30],[20,26,27,36,41,31],[20,26,24,25,33,31],[16,11,12,22],[20,28,34,32,33,31],[19,26,28,34,35,31]],
[<9,15>,[19,27,32],[19,24,25],[16,18,25],[20,26,27,32],[20,26,24,25],[20,28,34,32],[19,27,35,33],[20,26,27,35,33],[16,17,22,29],[16,17,21,25],[19,26,28,34,32],[19,27,36,41,33],[20,28,34,35,33],[19,27,35,31,29],[19,24,21,22,29],[16,18,21,22,29],[16,18,24,27,32],[20,26,27,36,41,33],[15,13,14,18,25],[20,26,27,35,31,29],[20,28,37,42,41,33],[19,27,36,41,31,29],[19,26,28,34,35,33],[20,28,34,36,41,33],[20,26,24,21,22,29],[20,28,34,35,31,29],[16,17,22,31,33],[20,28,37,42,36,32],[16,18,24,27,35,33],[19,27,35,40,39,30,29]],
[<9,16>,[19,27],[20,26,27],[20,28,34],[19,26,28,34],[19,24,25,32],[16,18,25,32],[16,18,24,27],[20,26,24,25,32],[19,24,25,33,35],[16,18,25,33,35],[20,28,37,42,36],[16,17,22,29,32],[16,17,21,25,32],[20,26,24,25,33,35],[20,28,37,42,41,35],[19,24,25,33,41,36],[19,24,25,29,31,35],[16,17,21,24,27],[16,18,25,33,41,36],[16,18,25,29,31,35],[19,24,21,22,29,32],[16,17,22,31,35],[19,26,28,37,42,36],[16,18,21,22,29,32],[16,18,24,26,28,34],[15,13,14,18,25,32],[20,26,24,25,33,41,36],[16,17,22,29,33,35],[20,26,24,25,29,31,35],[16,17,21,25,33,35]],
[<9,17>,[20,28],[19,26,28],[19,27,34],[20,26,27,34],[19,24,25,32,34],[16,18,25,32,34],[19,27,36,42,37],[16,18,24,26,28],[16,18,24,27,34],[20,26,24,25,32,34],[19,27,35,41,42,37],[20,26,27,36,42,37],[19,24,25,33,35,34],[16,18,25,33,35,34],[20,26,27,35,41,42,37],[16,17,22,29,32,34],[16,17,21,25,32,34],[20,26,24,25,33,35,34],[19,27,32,33,41,42,37],[19,24,25,33,41,42,37],[16,17,21,24,26,28],[19,24,25,33,41,36,34],[19,24,25,29,31,35,34],[16,18,25,33,41,42,37],[16,17,21,24,27,34],[16,18,25,33,41,36,34],[16,18,25,29,31,35,34],[19,24,21,22,29,32,34],[16,17,22,31,35,34],[16,18,21,22,29,32,34]],
[<9,18>,[16,17,23],[19,27,35,40,39,38],[19,24,21,23],[16,18,21,23],[20,26,27,35,40,39,38],[19,27,32,33,40,39,38],[19,27,36,41,40,39,38],[20,28,34,35,40,39,38],[19,24,25,33,40,39,38],[19,27,32,29,30,38],[16,18,25,33,40,39,38],[20,26,24,21,23],[19,24,25,29,30,38],[16,18,25,29,30,38],[16,17,22,30,38],[19,27,35,31,30,38],[20,26,27,32,33,40,39,38],[20,26,27,36,41,40,39,38],[20,26,24,25,33,40,39,38],[20,26,27,32,29,30,38],[20,26,24,25,29,30,38],[19,24,21,22,30,38],[20,28,34,32,33,40,39,38],[20,28,37,42,41,40,39,38],[19,27,32,29,31,40,39,38],[19,26,28,34,35,40,39,38],[20,28,34,36,41,40,39,38],[16,18,21,22,30,38],[16,11,12,23],[19,24,25,29,31,40,39,38]],
[<9,19>,[19,27,35,40,39],[20,26,27,35,40,39],[19,27,32,33,40,39],[19,27,36,41,40,39],[20,28,34,35,40,39],[19,24,25,33,40,39],[19,27,32,29,30],[16,18,25,33,40,39],[19,24,25,29,30],[16,18,25,29,30],[16,17,22,30],[19,27,35,31,30],[20,26,27,32,33,40,39],[20,26,27,36,41,40,39],[20,26,24,25,33,40,39],[20,26,27,32,29,30],[20,26,24,25,29,30],[20,28,34,32,33,40,39],[19,24,21,22,30],[19,26,28,34,35,40,39],[19,27,32,29,31,40,39],[20,28,37,42,41,40,39],[20,28,34,36,41,40,39],[16,18,21,22,30],[19,24,25,29,31,40,39],[20,28,34,32,29,30],[19,24,25,32,35,40,39],[16,18,25,29,31,40,39],[19,27,35,33,29,30],[16,18,25,32,35,40,39]],
[<9,20>,[19,27,35,40],[20,26,27,35,40],[19,27,32,33,40],[19,27,36,41,40],[20,28,34,35,40],[19,24,25,33,40],[16,18,25,33,40],[20,26,27,32,33,40],[20,26,27,36,41,40],[20,26,24,25,33,40],[19,27,32,29,31,40],[19,26,28,34,35,40],[20,28,34,32,33,40],[20,28,37,42,41,40],[20,28,34,36,41,40],[19,24,25,29,31,40],[16,18,25,29,31,40],[19,24,25,32,35,40],[16,18,25,32,35,40],[16,17,22,31,40],[16,18,24,27,35,40],[20,26,27,32,29,31,40],[20,26,24,25,29,31,40],[16,17,22,29,33,40],[16,17,21,25,33,40],[19,24,21,22,31,40],[20,26,24,25,32,35,40],[19,27,32,29,30,39],[19,26,28,34,32,33,40],[16,18,21,22,31,40]],
[<9,21>,[19,27,35],[20,26,27,35],[19,27,32,33],[19,27,36,41],[20,28,34,35],[19,24,25,33],[16,18,25,33],[20,26,27,32,33],[20,26,27,36,41],[20,26,24,25,33],[19,27,32,29,31],[20,28,34,32,33],[19,26,28,34,35],[20,28,37,42,41],[20,28,34,36,41],[19,24,25,29,31],[16,18,25,29,31],[19,24,25,32,35],[16,18,25,32,35],[16,17,22,31],[16,18,24,27,35],[20,26,27,32,29,31],[20,26,24,25,29,31],[16,17,21,25,33],[16,17,22,29,33],[19,24,21,22,31],[20,26,24,25,32,35],[19,26,28,34,32,33],[16,18,21,22,31],[19,26,28,37,42,41]],
[<9,22>,[19,27,36],[19,27,35,41],[20,26,27,36],[20,28,37,42],[20,28,34,36],[20,26,27,35,41],[19,27,32,33,41],[20,28,34,35,41],[19,24,25,33,41],[16,18,25,33,41],[19,26,28,37,42],[19,26,28,34,36],[19,27,34,37,42],[19,24,25,32,36],[20,26,27,32,33,41],[16,18,25,32,36],[20,26,24,25,33,41],[19,27,32,29,31,41],[20,28,34,32,33,41],[19,26,28,34,35,41],[16,18,24,27,36],[19,24,25,29,31,41],[19,24,25,32,35,41],[20,26,27,34,37,42],[16,18,25,29,31,41],[16,18,25,32,35,41],[16,17,22,31,41],[20,26,24,25,32,36],[16,18,24,27,35,41],[19,24,25,33,35,36]],
[<9,23>,[20,28,37],[19,26,28,37],[19,27,34,37],[19,27,36,42],[20,26,27,34,37],[19,27,35,41,42],[20,26,27,36,42],[20,28,34,36,42],[20,26,27,35,41,42],[19,27,32,33,41,42],[20,28,34,35,41,42],[19,24,25,33,41,42],[16,18,25,33,41,42],[19,24,25,32,34,37],[19,26,28,34,36,42],[16,18,25,32,34,37],[19,24,25,32,36,42],[20,26,27,32,33,41,42],[16,18,25,32,36,42],[16,18,24,26,28,37],[20,26,24,25,33,41,42],[16,18,24,27,34,37],[19,27,32,29,31,41,42],[19,26,28,34,35,41,42],[20,28,34,32,33,41,42],[20,26,24,25,32,34,37],[16,18,24,27,36,42],[19,24,25,29,31,41,42],[16,18,25,29,31,41,42],[19,24,25,32,35,41,42]],
[<10,11>,[21],[17,18],[22,29,25],[22,31,33,25],[12,11,18],[17,16,19,24],[22,29,32,27,24],[12,10,14,18],[17,16,20,26,24],[22,31,35,32,25],[22,31,35,27,24],[22,30,39,40,33,25],[22,29,33,35,27,24],[22,31,41,36,32,25],[22,31,33,32,27,24],[22,31,41,36,27,24],[12,11,16,19,24],[17,16,19,27,32,25],[22,30,39,40,35,32,25],[22,29,32,34,28,26,24],[17,14,13,15,19,24],[22,29,33,41,36,27,24],[22,30,39,40,35,27,24],[23,38,39,40,33,25],[12,11,16,20,26,24],[23,38,30,29,25],[22,29,32,27,19,16,18],[17,16,20,26,27,32,25],[22,31,35,34,28,26,24],[12,10,14,16,19,24]],
[<10,12>,[21,24],[17,16,19],[17,18,24],[21,25,32,27],[22,29,32,27],[21,18,16,19],[17,16,20,26],[22,29,25,24],[22,31,35,27],[21,18,16,20,26],[21,25,33,35,27],[22,29,33,35,27],[22,31,33,32,27],[22,31,41,36,27],[12,11,16,19],[22,31,33,25,24],[12,11,18,24],[17,18,25,32,27],[21,25,32,34,28,26],[22,29,32,34,28,26],[17,14,13,15,19],[22,29,33,41,36,27],[21,25,33,41,36,27],[21,25,29,31,35,27],[22,30,39,40,35,27],[12,11,16,20,26],[22,31,35,34,28,26],[22,29,25,18,16,19],[12,10,14,16,19],[21,18,14,13,15,19]],
[<10,13>,[21,24,26],[17,16,20],[21,24,19,20],[21,18,16,20],[17,16,19,26],[17,18,24,26],[22,29,32,27,26],[21,25,32,27,26],[21,18,16,19,26],[22,29,25,24,26],[22,29,32,34,28],[21,25,32,34,28],[22,31,35,27,26],[12,11,16,20],[21,24,27,34,28],[22,31,35,34,28],[17,18,24,19,20],[17,14,13,15,20],[21,25,33,35,27,26],[22,29,33,35,27,26],[21,25,33,35,34,28],[22,29,33,35,34,28],[22,29,32,27,19,20],[21,25,32,27,19,20],[22,31,33,32,27,26],[22,31,41,36,27,26],[22,29,25,24,19,20],[12,11,16,19,26],[22,29,25,18,16,20],[22,31,33,25,24,26]],
[<10,14>,[22],[21,25,29],[21,25,33,31],[17,18,25,29],[21,24,27,32,29],[21,25,32,35,31],[21,24,27,35,31],[21,25,33,40,39,30],[23,38,30],[17,18,25,33,31],[21,24,27,35,33,29],[21,25,32,36,41,31],[21,24,27,32,33,31],[21,24,27,36,41,31],[12,11,18,25,29],[23,38,39,40,31],[17,16,19,27,32,29],[21,25,32,35,40,39,30],[17,18,24,27,32,29],[21,24,26,28,34,32,29],[17,16,19,24,25,29],[21,24,27,36,41,33,29],[17,18,25,32,35,31],[21,24,27,35,40,39,30],[23,38,39,40,33,29],[17,16,19,27,35,31],[21,18,16,19,27,32,29],[17,18,24,27,35,31],[17,16,20,26,27,32,29],[21,24,26,28,34,35,31]],
[<10,15>,[21,25],[22,29],[22,31,33],[17,18,25],[21,24,27,32],[22,31,35,32],[22,30,39,40,33],[21,24,27,35,33],[22,31,41,36,32],[12,11,18,25],[17,16,19,27,32],[22,30,39,40,35,32],[17,18,24,27,32],[21,24,26,28,34,32],[17,16,19,24,25],[21,24,27,36,41,33],[21,24,27,35,31,29],[23,38,39,40,33],[23,38,30,29],[21,18,16,19,27,32],[17,16,20,26,27,32],[12,10,14,18,25],[17,16,20,26,24,25],[22,30,39,40,41,36,32],[17,16,20,28,34,32],[17,16,19,27,35,33],[17,18,24,27,35,33],[21,24,26,28,34,35,33],[21,24,27,36,41,31,29],[22,31,35,27,24,25]],
[<10,16>,[21,25,32],[22,29,32],[21,24,27],[22,31,35],[21,25,33,35],[22,29,33,35],[22,31,33,32],[22,31,41,36],[17,18,25,32],[21,25,33,41,36],[22,29,33,41,36],[21,25,29,31,35],[22,30,39,40,35],[17,16,19,27],[17,18,24,27],[21,24,26,28,34],[21,18,16,19,27],[22,29,25,24,27],[17,16,20,26,27],[17,18,25,33,35],[21,25,29,31,41,36],[22,30,39,40,33,32],[22,30,39,40,41,36],[17,16,20,28,34],[22,31,41,42,37,34],[21,18,16,20,26,27],[23,38,39,40,35],[21,25,29,30,39,40,35],[21,24,19,20,28,34],[21,18,16,20,28,34]],
[<10,17>,[21,25,32,34],[22,29,32,34],[21,24,26,28],[21,24,27,34],[22,31,35,34],[21,25,33,35,34],[22,29,33,35,34],[17,16,20,28],[22,31,33,32,34],[22,31,41,42,37],[22,31,41,36,34],[21,24,19,20,28],[21,18,16,20,28],[17,18,25,32,34],[21,25,33,41,42,37],[22,29,33,41,42,37],[21,25,33,41,36,34],[22,29,33,41,36,34],[21,25,29,31,35,34],[17,16,19,26,28],[22,30,39,40,35,34],[17,16,19,27,34],[17,18,24,26,28],[17,18,24,27,34],[21,25,32,36,42,37],[22,29,32,36,42,37],[21,25,32,27,26,28],[22,29,32,27,26,28],[21,18,16,19,26,28],[22,29,25,24,26,28]],
[<10,18>,[23],[22,30,38],[22,31,40,39,38],[21,25,33,40,39,38],[22,29,33,40,39,38],[21,25,29,30,38],[21,25,29,31,40,39,38],[22,29,32,35,40,39,38],[21,25,32,35,40,39,38],[21,24,27,35,40,39,38],[21,25,33,31,30,38],[17,18,25,33,40,39,38],[22,29,32,36,41,40,39,38],[21,25,32,36,41,40,39,38],[17,18,25,29,30,38],[21,24,27,32,33,40,39,38],[21,24,27,36,41,40,39,38],[21,24,27,32,29,30,38],[21,25,32,35,31,30,38],[17,18,25,29,31,40,39,38],[17,18,25,32,35,40,39,38],[21,24,27,35,31,30,38],[17,16,19,27,35,40,39,38],[17,18,24,27,35,40,39,38],[21,24,26,28,34,35,40,39,38],[21,24,27,32,29,31,40,39,38],[17,18,25,33,31,30,38],[21,24,27,35,33,29,30,38],[21,25,32,36,41,31,30,38],[21,18,16,19,27,35,40,39,38]],
[<10,19>,[22,30],[22,31,40,39],[21,25,33,40,39],[22,29,33,40,39],[21,25,29,30],[23,38],[21,25,29,31,40,39],[22,29,32,35,40,39],[21,25,32,35,40,39],[21,24,27,35,40,39],[21,25,33,31,30],[17,18,25,33,40,39],[22,29,32,36,41,40,39],[21,25,32,36,41,40,39],[17,18,25,29,30],[21,24,27,32,33,40,39],[21,24,27,36,41,40,39],[21,24,27,32,29,30],[21,25,32,35,31,30],[17,18,25,29,31,40,39],[17,18,25,32,35,40,39],[21,24,27,35,31,30],[17,16,19,27,35,40,39],[17,18,24,27,35,40,39],[21,24,26,28,34,35,40,39],[21,24,27,32,29,31,40,39],[17,18,25,33,31,30],[21,24,27,35,33,29,30],[21,25,32,36,41,31,30],[21,18,16,19,27,35,40,39]],
[<10,20>,[22,31,40],[22,29,33,40],[21,25,33,40],[22,30,39],[21,25,29,31,40],[22,29,32,35,40],[21,25,32,35,40],[21,24,27,35,40],[17,18,25,33,40],[21,25,29,30,39],[23,38,39],[22,29,32,36,41,40],[21,25,32,36,41,40],[21,24,27,32,33,40],[21,24,27,36,41,40],[17,18,25,29,31,40],[17,18,25,32,35,40],[17,16,19,27,35,40],[17,18,24,27,35,40],[21,25,33,31,30,39],[21,24,27,32,29,31,40],[21,24,26,28,34,35,40],[17,18,25,29,30,39],[21,18,16,19,27,35,40],[17,18,25,32,36,41,40],[22,29,25,24,27,35,40],[17,16,20,26,27,35,40],[12,11,18,25,33,40],[22,29,32,34,37,42,41,40],[21,25,32,34,37,42,41,40]],
[<10,21>,[22,31],[22,29,33],[21,25,33],[21,25,29,31],[22,29,32,35],[21,25,32,35],[22,30,39,40],[21,24,27,35],[17,18,25,33],[22,29,32,36,41],[21,25,32,36,41],[21,24,27,32,33],[21,24,27,36,41],[21,25,29,30,39,40],[23,38,39,40],[17,18,25,29,31],[17,18,25,32,35],[17,16,19,27,35],[17,18,24,27,35],[21,24,26,28,34,35],[21,24,27,32,29,31],[21,18,16,19,27,35],[17,18,25,32,36,41],[22,29,25,24,27,35],[17,16,20,26,27,35],[22,29,32,34,37,42,41],[21,25,32,34,37,42,41],[12,11,18,25,33],[17,16,19,27,32,33],[17,16,19,27,36,41]],
[<10,22>,[22,31,41],[22,29,33,41],[21,25,33,41],[22,29,32,36],[21,25,32,36],[21,24,27,36],[21,25,29,31,41],[22,31,35,36],[21,25,32,35,41],[22,29,32,35,41],[22,30,39,40,41],[21,24,27,35,41],[22,29,33,35,36],[21,25,33,35,36],[17,18,25,33,41],[22,31,33,32,36],[21,24,27,32,33,41],[17,18,25,32,36],[21,25,32,34,37,42],[22,29,32,34,37,42],[21,25,29,31,35,36],[21,25,29,30,39,40,41],[23,38,39,40,41],[22,30,39,40,35,36],[17,16,19,27,36],[17,18,24,27,36],[21,24,26,28,37,42],[21,24,26,28,34,36],[21,24,27,34,37,42],[17,18,25,29,31,41]],
[<10,23>,[22,31,41,42],[22,29,33,41,42],[21,25,33,41,42],[22,29,32,34,37],[21,25,32,34,37],[22,29,32,36,42],[21,25,32,36,42],[21,24,26,28,37],[21,24,27,34,37],[22,31,35,34,37],[21,24,27,36,42],[21,25,29,31,41,42],[22,29,32,35,41,42],[21,25,32,35,41,42],[22,31,35,36,42],[22,30,39,40,41,42],[22,29,33,35,34,37],[21,25,33,35,34,37],[17,16,20,28,37],[21,24,27,35,41,42],[22,29,33,35,36,42],[21,25,33,35,36,42],[22,31,41,36,34,37],[22,31,33,32,34,37],[17,18,25,33,41,42],[21,24,19,20,28,37],[22,31,33,32,36,42],[21,18,16,20,28,37],[17,18,25,32,34,37],[22,29,33,41,36,34,37]],
[<11,12>,[24],[25,32,27],[18,16,19],[18,16,20,26],[25,33,35,27],[21,17,16,19],[25,32,34,28,26],[25,33,41,36,27],[25,29,31,35,27],[21,22,29,32,27],[21,17,16,20,26],[18,14,13,15,19],[21,22,31,35,27],[25,33,35,34,28,26],[25,29,31,41,36,27],[21,22,29,33,35,27],[18,14,13,15,20,26],[25,32,34,28,20,19],[25,29,30,39,40,35,27],[21,22,31,33,32,27],[21,22,31,41,36,27],[18,16,20,28,34,27],[21,12,11,16,19],[25,33,41,36,34,28,26],[25,33,41,42,37,28,26],[25,29,31,35,34,28,26],[25,33,41,42,37,34,27],[18,17,22,29,32,27],[18,11,10,13,15,19],[21,22,29,32,34,28,26]],
[<11,13>,[24,26],[24,19,20],[18,16,20],[25,32,27,26],[18,16,19,26],[25,32,34,28],[24,27,34,28],[21,17,16,20],[25,33,35,27,26],[25,33,35,34,28],[25,32,27,19,20],[18,14,13,15,20],[21,17,16,19,26],[25,33,41,36,27,26],[25,29,31,35,27,26],[21,22,29,32,27,26],[25,33,41,36,34,28],[25,33,41,42,37,28],[25,29,31,35,34,28],[25,33,35,27,19,20],[21,22,29,32,34,28],[18,14,13,15,19,26],[25,32,36,42,37,28],[21,22,31,35,27,26],[21,12,11,16,20],[25,29,31,41,36,27,26],[18,16,19,27,34,28],[21,22,31,35,34,28],[24,27,36,42,37,28],[18,11,10,13,15,20]],
[<11,14>,[25,29],[21,22],[25,33,31],[24,27,32,29],[25,32,35,31],[18,17,22],[24,27,35,31],[25,33,40,39,30],[24,27,35,33,29],[25,32,36,41,31],[24,27,32,33,31],[24,27,36,41,31],[25,32,35,40,39,30],[24,26,28,34,32,29],[24,27,36,41,33,29],[24,27,35,40,39,30],[18,11,12,22],[18,16,19,27,32,29],[24,26,28,34,35,31],[24,19,16,17,22],[25,32,36,41,40,39,30],[18,16,19,27,35,31],[24,26,28,34,35,33,29],[21,23,38,30],[24,27,32,33,40,39,30],[18,16,20,26,27,32,29],[24,27,36,41,40,39,30],[25,32,34,37,42,41,31],[24,26,20,16,17,22],[24,19,20,28,34,32,29]],
[<11,15>,[25],[21,22,29],[24,27,32],[24,27,35,33],[21,22,31,33],[18,17,22,29],[24,26,28,34,32],[24,27,36,41,33],[24,27,35,31,29],[21,22,31,35,32],[18,16,19,27,32],[21,22,30,39,40,33],[24,27,36,41,31,29],[24,26,28,34,35,33],[18,16,20,26,27,32],[18,17,22,31,33],[24,19,20,28,34,32],[21,22,31,41,36,32],[18,16,20,28,34,32],[18,16,19,27,35,33],[24,27,35,40,39,30,29],[18,11,12,22,29],[24,26,28,37,42,41,33],[24,26,28,34,36,41,33],[24,27,34,37,42,41,33],[24,26,28,34,35,31,29],[21,17,16,19,27,32],[21,22,30,39,40,35,32],[18,16,20,26,27,35,33],[24,19,16,17,22,29]],
[<11,16>,[25,32],[24,27],[25,33,35],[25,33,41,36],[25,29,31,35],[21,22,29,32],[24,26,28,34],[21,22,31,35],[18,16,19,27],[25,29,31,41,36],[21,22,29,33,35],[18,16,20,26,27],[25,29,30,39,40,35],[24,19,20,28,34],[21,22,31,33,32],[21,22,31,41,36],[18,16,20,28,34],[25,33,41,42,37,34],[18,17,22,29,32],[21,22,29,33,41,36],[21,17,16,19,27],[21,22,30,39,40,35],[25,29,30,39,40,41,36],[18,17,22,31,35],[18,16,19,26,28,34],[24,26,28,37,42,36],[25,29,31,41,42,37,34],[21,17,16,20,26,27],[18,17,22,29,33,35],[18,14,13,15,19,27]],
[<11,17>,[25,32,34],[24,26,28],[24,27,34],[25,33,35,34],[24,19,20,28],[18,16,20,28],[25,33,41,42,37],[25,33,41,36,34],[25,29,31,35,34],[21,22,29,32,34],[25,32,36,42,37],[25,32,27,26,28],[18,16,19,26,28],[21,22,31,35,34],[18,16,19,27,34],[24,27,36,42,37],[25,29,31,41,42,37],[25,29,31,41,36,34],[25,32,35,41,42,37],[21,22,29,33,35,34],[21,17,16,20,28],[24,27,35,41,42,37],[18,16,20,26,27,34],[25,33,35,36,42,37],[25,29,30,39,40,35,34],[21,22,31,33,32,34],[25,33,35,27,26,28],[21,22,31,41,42,37],[21,22,31,41,36,34],[18,17,22,29,32,34]],
[<11,18>,[21,23],[25,33,40,39,38],[25,29,30,38],[21,22,30,38],[25,29,31,40,39,38],[25,32,35,40,39,38],[18,17,23],[24,27,35,40,39,38],[25,33,31,30,38],[21,22,31,40,39,38],[25,29,22,23],[25,32,36,41,40,39,38],[21,22,29,33,40,39,38],[24,27,32,33,40,39,38],[24,27,36,41,40,39,38],[24,27,32,29,30,38],[25,32,35,31,30,38],[18,17,22,30,38],[24,27,35,31,30,38],[21,22,29,32,35,40,39,38],[18,11,12,23],[25,33,31,22,23],[24,27,32,29,31,40,39,38],[24,26,28,34,35,40,39,38],[24,27,35,33,29,30,38],[25,32,36,41,31,30,38],[18,17,22,31,40,39,38],[24,19,16,17,23],[18,16,19,27,35,40,39,38],[25,32,34,37,42,41,40,39,38]],
[<11,19>,[25,33,40,39],[25,29,30],[21,22,30],[25,29,31,40,39],[25,32,35,40,39],[24,27,35,40,39],[25,33,31,30],[21,22,31,40,39],[25,32,36,41,40,39],[21,22,29,33,40,39],[21,23,38],[24,27,32,33,40,39],[24,27,36,41,40,39],[24,27,32,29,30],[25,32,35,31,30],[18,17,22,30],[24,27,35,31,30],[21,22,29,32,35,40,39],[24,26,28,34,35,40,39],[24,27,32,29,31,40,39],[24,27,35,33,29,30],[25,32,36,41,31,30],[18,17,22,31,40,39],[18,16,19,27,35,40,39],[25,32,34,37,42,41,40,39],[24,27,36,41,31,30],[24,27,32,33,31,30],[18,17,22,29,33,40,39],[18,17,23,38],[21,22,29,32,36,41,40,39]],
[<11,20>,[25,33,40],[25,29,31,40],[25,32,35,40],[24,27,35,40],[21,22,31,40],[25,29,30,39],[25,32,36,41,40],[21,22,29,33,40],[24,27,32,33,40],[24,27,36,41,40],[21,22,30,39],[21,22,29,32,35,40],[25,33,31,30,39],[24,26,28,34,35,40],[24,27,32,29,31,40],[18,17,22,31,40],[18,16,19,27,35,40],[25,32,34,37,42,41,40],[21,23,38,39],[18,17,22,29,33,40],[21,22,29,32,36,41,40],[24,27,32,29,30,39],[24,26,28,34,32,33,40],[24,26,28,37,42,41,40],[24,26,28,34,36,41,40],[24,27,34,37,42,41,40],[25,32,35,31,30,39],[18,17,22,30,39],[18,16,20,26,27,35,40],[24,27,35,31,30,39]],
[<11,21>,[25,33],[25,29,31],[25,32,35],[24,27,35],[21,22,31],[25,32,36,41],[21,22,29,33],[24,27,32,33],[24,27,36,41],[25,29,30,39,40],[21,22,29,32,35],[24,26,28,34,35],[21,22,30,39,40],[24,27,32,29,31],[18,17,22,31],[18,16,19,27,35],[25,32,34,37,42,41],[18,17,22,29,33],[21,22,29,32,36,41],[24,26,28,34,32,33],[24,26,28,37,42,41],[24,26,28,34,36,41],[24,27,34,37,42,41],[18,16,20,26,27,35],[24,19,20,28,34,35],[18,16,19,27,32,33],[18,16,19,27,36,41],[21,23,38,39,40],[18,16,20,28,34,35],[24,27,32,29,30,39,40]],
